SLF940,CompID,REFNUM,BATCHID,CUSTID,CustPO,PickLine,ItemNum,Color,Size,Cust-SKU,ItmQty,Ctns,ctn_qty,ctn_cube,ctn_wgt,itm_name,DtlCount,PO-Num,Rel-ID,ReqDt,StartDt,CancelDt,Dept,STORE,ShipToName,ShipToAdd1,ShipToAdd2,City,State,Cntry,ZipCode,Country,HdrNote,ship-via
SLF940,VAND,166023,,BBB,EB5E5US,1,PL5202,,,,6,1,6,,,,,,,3/28/2019,3/28/2019,4/5/2019,,0374,BB&B #0374 Bellevue,15600 NE 8th Street Suite G8,,Bellevue,WA,,98008-,,,
SLF940,VAND,166024,,BBB,EB5E3PU,1,PL5202,,,,6,1,6,,,,,,,3/28/2019,3/28/2019,4/5/2019,,0107,BB&B #0107 Independence,19950 East Jackson Drive,,INDEPENDENCE,MO,,64057-,,,
SLF940,VAND,166025,,BBB,EB5E2KE,1,PL5202,,,,12,2,6,,,,,,,3/28/2019,3/28/2019,4/5/2019,,0403,BB&B #0403 Memphis,870 South White Station Road,,Memphis,TN,,38117-,,,
SLF940,VAND,166026,,BBB,EB5D9FH,1,PL5202,,,,6,1,6,,,,,,,3/28/2019,3/28/2019,4/5/2019,,0385,BB&B #0385 East Boca,1400C Glades Road,,Boca Raton,FL,,33431-,,,
SLF940,VAND,166027,,BBB,EB5D8VT,1,PL5202,,,,12,2,6,,,,,,,3/28/2019,3/28/2019,4/5/2019,,0159,BB&B #0159 East Hanover,180 ROUTE 10 WEST,,EAST HANOVER,NJ,,07936-,,,
SLF940,VAND,166028,,BBB,EB5D5MM,1,PL5202,,,,6,1,6,,,,,,,3/28/2019,3/28/2019,4/5/2019,,0318,BB&B #0318 Midland,3001-A101 West Loop 250 North,,Midland,TX,,79705-,,,
SLF940,VAND,166029,,BBB,EB5D2JJ,1,PL5202,,,,6,1,6,,,,,,,3/28/2019,3/28/2019,4/5/2019,,0169,BB&B #0169 Waldorf,3270 CRAIN HIGHWAY,,WALDORF,MD,,20603-,,,
SLF940,VAND,166030,,BBB,EB5D2AV,1,PL5202,,,,18,3,6,,,,,,,3/28/2019,3/28/2019,4/5/2019,,1050,BB&B #1050 Promenade Mall,5352 East Skelly Drive,,Tulsa,OK,,74135-,,,
SLF940,VAND,166031,,BBB,EB5C9VP,1,PL5202,,,,18,3,6,,,,,,,3/28/2019,3/28/2019,4/5/2019,,0363,BB&B #0363 Greenwood,723 US 31 North Suite A,,Greenwood,IN,,46142-,,,
SLF940,VAND,166032,,BBB,EB5C6YL,1,PL5202,,,,30,5,6,,,,,,,3/28/2019,3/28/2019,4/5/2019,,0296,BB&B #0296 Montgomeryville,1261 KNAPP ROAD,,North Wales,PA,,19454-,,,
SLF940,VAND,166033,,BBB,EB5C6WH,1,PL5202,,,,6,1,6,,,,,,,3/28/2019,3/28/2019,4/5/2019,,0511,BB&B #0511 New Hartford,4805 Commercial Drive,,New Hartford,NY,,13413-,,,
SLF940,VAND,166034,,BBB,EB5C5HS,1,PL5202,,,,6,1,6,,,,,,,3/28/2019,3/28/2019,4/5/2019,,1232,BB&B #1232 Casa Grande,1004 North Promenade Parkway S,,Casa Grande,AZ,,85194-,,,
SLF940,VAND,166035,,BBB,EB5C4BR,1,PL5202,,,,6,1,6,,,,,,,3/28/2019,3/28/2019,4/5/2019,,0417,BB&B #0417 Puyallup,4102 D South Meridian Street,,Puyallup,WA,,98373-,,,
SLF940,VAND,166036,,BBB,EB5B9ND,1,PL5202,,,,6,1,6,,,,,,,3/28/2019,3/28/2019,4/5/2019,,0781,BB&B #0781 Poughkeepsie,2020 South Road,Suite 3,Poughkeepsie,NY,,12601-,,,
SLF940,VAND,166037,,BBB,EB5B7GC,1,PL5202,,,,6,1,6,,,,,,,3/28/2019,3/28/2019,4/5/2019,,1179,BB&B #1179 Mooresville,627 River Highway,,Mooresville,NC,,28117-,,,
SLF940,VAND,166038,,BBB,EB5B2DL,1,PL5202,,,,6,1,6,,,,,,,3/28/2019,3/28/2019,4/5/2019,,0551,BB&B #0551 Bradenton,825 Cortez Road West,,Bradenton,FL,,34207-,,,
SLF940,VAND,166039,,BBB,EB5B2BH,1,PL5202,,,,18,3,6,,,,,,,3/28/2019,3/28/2019,4/5/2019,,0544,BB&B #0544 Edmond,412 S Bryant Avenue,,Edmond,OK,,73034-,,,
SLF940,VAND,166040,,BBB,EB5A3BB,1,PL5202,,,,6,1,6,,,,,,,3/28/2019,3/28/2019,4/5/2019,,0596,BB&B #0596 The Columns,1081 Vann Drive Suite 107,,Jackson,TN,,38305-,,,
SLF940,VAND,166041,,BBB,EB4Z9HT,1,PL5202,,,,6,1,6,,,,,,,3/28/2019,3/28/2019,4/5/2019,,1273,BB&B #1273 West Tulsa,7410 South Olympia Avenue,,Tulsa,OK,,74132-,,,
SLF940,VAND,166042,,BBB,EB4Z8UL,1,PL5202,,,,6,1,6,,,,,,,3/28/2019,3/28/2019,4/5/2019,,0530,BB&B #0530 Waterloo,1522 Flammang Drive,,Waterloo,IA,,50702-,,,
SLF940,VAND,166043,,BBB,EB4Z8SP,1,PL5202,,,,6,1,6,,,,,,,3/28/2019,3/28/2019,4/5/2019,,1159,BB&B #1159 Nampa,16390 North Marketplace Blvd,,Nampa,ID,,83687-,,,
SLF940,VAND,166044,,BBB,EB4Z8AE,1,PL5202,,,,6,1,6,,,,,,,3/28/2019,3/28/2019,4/5/2019,,0061,BB&B #0061 Plano,801 WEST 15TH STREET SUITE D,,PLANO,TX,,75075-,,,
SLF940,VAND,166045,,BBB,EB4Z7CP,1,PL5202,,,,6,1,6,,,,,,,3/28/2019,3/28/2019,4/5/2019,,0131,BB&B #0131 Vestal,3120 VESTAL PARKWAY EAST,,VESTAL,NY,,13850-,,,
SLF940,VAND,166046,,BBB,EB4Z7AL,1,PL5202,,,,12,2,6,,,,,,,3/28/2019,3/28/2019,4/5/2019,,0595,BB&B #0595 Western Hills,6068 Glenway Avenue,,Cincinnati,OH,,45211-,,,
SLF940,VAND,166047,,BBB,EB4Z6ED,1,PL5202,,,,12,2,6,,,,,,,3/28/2019,3/28/2019,4/5/2019,,0615,BB&B #0615 Abilene,3417 Catclaw Drive,,Abilene,TX,,79606-,,,
SLF940,VAND,166048,,BBB,EB4Z5YW,1,PL5202,,,,18,3,6,,,,,,,3/28/2019,3/28/2019,4/5/2019,,0086,BB&B #0086 Tulsa,10011 East 71st Street,,TULSA,OK,,74133-,,,
SLF940,VAND,166049,,BBB,EB4Z5WL,1,PL5202,,,,6,1,6,,,,,,,3/28/2019,3/28/2019,4/5/2019,,1403,BB&B #1403 Flower Mound,6101 Long Prairie RD Suite 200,,Flower Mound,TX,,75028-,,,
SLF940,VAND,166050,,BBB,EB4Z4NM,1,PL5202,,,,12,2,6,,,,,,,3/28/2019,3/28/2019,4/5/2019,,0153,BB&B #0153 McKnight,7507 MCKNIGHT ROAD,,PITTSBURGH,PA,,15237-,,,
