SLF940,COMPID,REFNUM,BATCHID,CUSTID,CUSTPO,PICKLINE,ITEMNUM,COLOR,SIZE,CUST_SKU,ITMQTY,CTNS,CTN_QTY,CTN_CUBE,CTN_WGT,ITM_NAME,DTLCOUNT,PONUM,RELID,REQDT,STARTDT,CANCELDT,DEPT,STORE,SHIPTONAME,SHIPTOADD1,SHIPTOADD2,CITY,STATE,ZIPCODE,COUNTRY,HDRNOTE,SHIP_VIA
SLF940,JF2015,BE96346-001,JF394-20200128,23011,1009352886,6,JF68745WMFL,,,568575459,60,15,4,6.87,46.2,JOJO WOW UNICORN HOODED TOWEL,12,,6,1/28/2020,1/31/2020,1/31/2020,20,6669,WAL-MART DC 6066A-ASM DIS,694 CRENSHAW BLVD,,HOPKINSVILLE,KY,42240,USA,,J B HUNT
SLF940,JF2015,BE96346-001,JF394-20200128,23011,1009352886,7,JF68054WMFL,,,573492459,8,2,4,0.838,2.88,LION KING HOODED TOWEL,12,,7,1/28/2020,1/31/2020,1/31/2020,20,6669,WAL-MART DC 6066A-ASM DIS,694 CRENSHAW BLVD,,HOPKINSVILLE,KY,42240,USA,,J B HUNT
SLF940,JF2015,BE96346-001,JF394-20200128,23011,1009352886,8,JF68471WMFL,,,575499141,24,6,4,2.514,8.64,TOY STORY HOODED TOWEL,12,,8,1/28/2020,1/31/2020,1/31/2020,20,6669,WAL-MART DC 6066A-ASM DIS,694 CRENSHAW BLVD,,HOPKINSVILLE,KY,42240,USA,,J B HUNT
SLF940,JF2015,BE96346-001,JF394-20200128,23011,1009352886,9,JF37262WMFL,,,575950672,48,12,4,5.1,47.88,FROZEN MODDULAR 2PC BATH SET,12,,9,1/28/2020,1/31/2020,1/31/2020,20,6669,WAL-MART DC 6066A-ASM DIS,694 CRENSHAW BLVD,,HOPKINSVILLE,KY,42240,USA,,J B HUNT
SLF940,JF2015,BE96346-001,JF394-20200128,23011,1009352886,10,JF68484WMFL,,,575950675,40,10,4,4.19,32.4,FROZEN 2 OLAF HOODED BATH TOWE,12,,10,1/28/2020,1/31/2020,1/31/2020,20,6669,WAL-MART DC 6066A-ASM DIS,694 CRENSHAW BLVD,,HOPKINSVILLE,KY,42240,USA,,J B HUNT
SLF940,JF2015,BE96346-001,JF394-20200128,23011,1009352886,11,JF68486WMFL,,,575950677,120,30,4,12.57,97.2,FROZEN 2 ELSA HOODED BATH TOWE,12,,11,1/28/2020,1/31/2020,1/31/2020,20,6669,WAL-MART DC 6066A-ASM DIS,694 CRENSHAW BLVD,,HOPKINSVILLE,KY,42240,USA,,J B HUNT
SLF940,JF2015,BE96346-001,JF394-20200128,23011,1009352886,12,JF68485WMFL,,,575950678,16,4,4,1.676,12.96,FROZEN 2 ANNA HOODED BATH TOWE,12,,12,1/28/2020,1/31/2020,1/31/2020,20,6669,WAL-MART DC 6066A-ASM DIS,694 CRENSHAW BLVD,,HOPKINSVILLE,KY,42240,USA,,J B HUNT
SLF940,JF2015,BE96348-001,JF394-20200128,23011,4759382881,1,JF68357WMFL,,,555503652,8,2,4,0.812,7,MICKEY STRIPES HOODED TOWEL,8,,1,1/28/2020,1/31/2020,1/31/2020,20,6689,WAL-MART DC 6068A-ASM DIS,221 LOIS RD,,SANGER,TX,76266,USA,,J B HUNT
SLF940,JF2015,BE96348-001,JF394-20200128,23011,4759382881,2,JF68358WMFL,,,555503656,156,39,4,15.834,136.5,SPIDERMAN FACE ALTERNATIVE HOODED TOWEL,8,,2,1/28/2020,1/31/2020,1/31/2020,20,6689,WAL-MART DC 6068A-ASM DIS,221 LOIS RD,,SANGER,TX,76266,USA,,J B HUNT
SLF940,JF2015,BE96348-001,JF394-20200128,23011,4759382881,3,JF35671WMFL,,,564334102,36,6,6,3.114,30,MICKEY CLASSIC BATH TOWEL,8,,3,1/28/2020,1/31/2020,1/31/2020,20,6689,WAL-MART DC 6068A-ASM DIS,221 LOIS RD,,SANGER,TX,76266,USA,,J B HUNT
SLF940,JF2015,BE96348-001,JF394-20200128,23011,4759382881,4,JF31984WMFL,,,566073660,76,19,4,8.075,76.19,SPIDERMAN 2PC BATH SET,8,,4,1/28/2020,1/31/2020,1/31/2020,20,6689,WAL-MART DC 6068A-ASM DIS,221 LOIS RD,,SANGER,TX,76266,USA,,J B HUNT
SLF940,JF2015,BE96348-001,JF394-20200128,23011,4759382881,5,JF37262WMFL,,,575950672,44,11,4,4.675,43.89,FROZEN MODDULAR 2PC BATH SET,8,,5,1/28/2020,1/31/2020,1/31/2020,20,6689,WAL-MART DC 6068A-ASM DIS,221 LOIS RD,,SANGER,TX,76266,USA,,J B HUNT
SLF940,JF2015,BE96348-001,JF394-20200128,23011,4759382881,6,JF68484WMFL,,,575950675,40,10,4,4.19,32.4,FROZEN 2 OLAF HOODED BATH TOWE,8,,6,1/28/2020,1/31/2020,1/31/2020,20,6689,WAL-MART DC 6068A-ASM DIS,221 LOIS RD,,SANGER,TX,76266,USA,,J B HUNT
SLF940,JF2015,BE96348-001,JF394-20200128,23011,4759382881,7,JF68486WMFL,,,575950677,240,60,4,25.14,194.4,FROZEN 2 ELSA HOODED BATH TOWE,8,,7,1/28/2020,1/31/2020,1/31/2020,20,6689,WAL-MART DC 6068A-ASM DIS,221 LOIS RD,,SANGER,TX,76266,USA,,J B HUNT
SLF940,JF2015,BE96348-001,JF394-20200128,23011,4759382881,8,JF68485WMFL,,,575950678,16,4,4,1.676,12.96,FROZEN 2 ANNA HOODED BATH TOWE,8,,8,1/28/2020,1/31/2020,1/31/2020,20,6689,WAL-MART DC 6068A-ASM DIS,221 LOIS RD,,SANGER,TX,76266,USA,,J B HUNT
SLF940,JF2015,BE96349-001,JF394-20200128,23011,6316060820,1,JF68358WMFL,,,555503656,72,18,4,7.308,63,SPIDERMAN FACE ALTERNATIVE HOODED TOWEL,9,,1,1/28/2020,1/31/2020,1/31/2020,20,6699,WAL-MART DC 6069A-ASM DIS,1200 MATLOCK DRIVE,,ST. JAMES,MO,65559,USA,,J B HUNT
SLF940,JF2015,BE96349-001,JF394-20200128,23011,6316060820,2,JF35668WMFL,,,564331437,76,19,4,7.714,95,MINNIE CLASSIC HOODED TOWEL,9,,2,1/28/2020,1/31/2020,1/31/2020,20,6699,WAL-MART DC 6069A-ASM DIS,1200 MATLOCK DRIVE,,ST. JAMES,MO,65559,USA,,J B HUNT
SLF940,JF2015,BE96349-001,JF394-20200128,23011,6316060820,3,JF35672WMFL,,,564331438,8,2,4,0.226,10,MICKEY CLASSIC HAND TOWEL,9,,3,1/28/2020,1/31/2020,1/31/2020,20,6699,WAL-MART DC 6069A-ASM DIS,1200 MATLOCK DRIVE,,ST. JAMES,MO,65559,USA,,J B HUNT
SLF940,JF2015,BE96349-001,JF394-20200128,23011,6316060820,4,JF35671WMFL,,,564334102,24,4,6,2.076,20,MICKEY CLASSIC BATH TOWEL,9,,4,1/28/2020,1/31/2020,1/31/2020,20,6699,WAL-MART DC 6069A-ASM DIS,1200 MATLOCK DRIVE,,ST. JAMES,MO,65559,USA,,J B HUNT
SLF940,JF2015,BE96349-001,JF394-20200128,23011,6316060820,5,JF31984WMFL,,,566073660,40,10,4,4.25,40.1,SPIDERMAN 2PC BATH SET,9,,5,1/28/2020,1/31/2020,1/31/2020,20,6699,WAL-MART DC 6069A-ASM DIS,1200 MATLOCK DRIVE,,ST. JAMES,MO,65559,USA,,J B HUNT
SLF940,JF2015,BE96349-001,JF394-20200128,23011,6316060820,6,JF68054WMFL,,,573492459,4,1,4,0.419,1.44,LION KING HOODED TOWEL,9,,6,1/28/2020,1/31/2020,1/31/2020,20,6699,WAL-MART DC 6069A-ASM DIS,1200 MATLOCK DRIVE,,ST. JAMES,MO,65559,USA,,J B HUNT
SLF940,JF2015,BE96349-001,JF394-20200128,23011,6316060820,7,JF68484WMFL,,,575950675,20,5,4,2.095,16.2,FROZEN 2 OLAF HOODED BATH TOWE,9,,7,1/28/2020,1/31/2020,1/31/2020,20,6699,WAL-MART DC 6069A-ASM DIS,1200 MATLOCK DRIVE,,ST. JAMES,MO,65559,USA,,J B HUNT
SLF940,JF2015,BE96349-001,JF394-20200128,23011,6316060820,8,JF68486WMFL,,,575950677,80,20,4,8.38,64.8,FROZEN 2 ELSA HOODED BATH TOWE,9,,8,1/28/2020,1/31/2020,1/31/2020,20,6699,WAL-MART DC 6069A-ASM DIS,1200 MATLOCK DRIVE,,ST. JAMES,MO,65559,USA,,J B HUNT
SLF940,JF2015,BE96349-001,JF394-20200128,23011,6316060820,9,JF68485WMFL,,,575950678,16,4,4,1.676,12.96,FROZEN 2 ANNA HOODED BATH TOWE,9,,9,1/28/2020,1/31/2020,1/31/2020,20,6699,WAL-MART DC 6069A-ASM DIS,1200 MATLOCK DRIVE,,ST. JAMES,MO,65559,USA,,J B HUNT
SLF940,JF2015,BE96350-001,JF394-20200128,23011,5359382829,1,JF68358WMFL,,,555503656,128,32,4,12.992,112,SPIDERMAN FACE ALTERNATIVE HOODED TOWEL,7,,1,1/28/2020,1/31/2020,1/31/2020,20,6709,WAL-MART DC 6070A-ASM DIS,220 WAL-MART DRIVE,,SHELBY,NC,28150,USA,,J B HUNT
SLF940,JF2015,BE96350-001,JF394-20200128,23011,5359382829,2,JF35672WMFL,,,564331438,20,5,4,0.565,25,MICKEY CLASSIC HAND TOWEL,7,,2,1/28/2020,1/31/2020,1/31/2020,20,6709,WAL-MART DC 6070A-ASM DIS,220 WAL-MART DRIVE,,SHELBY,NC,28150,USA,,J B HUNT
SLF940,JF2015,BE96350-001,JF394-20200128,23011,5359382829,3,JF35671WMFL,,,564334102,30,5,6,2.595,25,MICKEY CLASSIC BATH TOWEL,7,,3,1/28/2020,1/31/2020,1/31/2020,20,6709,WAL-MART DC 6070A-ASM DIS,220 WAL-MART DRIVE,,SHELBY,NC,28150,USA,,J B HUNT
SLF940,JF2015,BE96350-001,JF394-20200128,23011,5359382829,4,JF31984WMFL,,,566073660,84,21,4,8.925,84.21,SPIDERMAN 2PC BATH SET,7,,4,1/28/2020,1/31/2020,1/31/2020,20,6709,WAL-MART DC 6070A-ASM DIS,220 WAL-MART DRIVE,,SHELBY,NC,28150,USA,,J B HUNT
SLF940,JF2015,BE96350-001,JF394-20200128,23011,5359382829,5,JF37262WMFL,,,575950672,64,16,4,6.8,63.84,FROZEN MODDULAR 2PC BATH SET,7,,5,1/28/2020,1/31/2020,1/31/2020,20,6709,WAL-MART DC 6070A-ASM DIS,220 WAL-MART DRIVE,,SHELBY,NC,28150,USA,,J B HUNT
SLF940,JF2015,BE96350-001,JF394-20200128,23011,5359382829,6,JF68484WMFL,,,575950675,28,7,4,2.933,22.68,FROZEN 2 OLAF HOODED BATH TOWE,7,,6,1/28/2020,1/31/2020,1/31/2020,20,6709,WAL-MART DC 6070A-ASM DIS,220 WAL-MART DRIVE,,SHELBY,NC,28150,USA,,J B HUNT
SLF940,JF2015,BE96350-001,JF394-20200128,23011,5359382829,7,JF68486WMFL,,,575950677,160,40,4,16.76,129.6,FROZEN 2 ELSA HOODED BATH TOWE,7,,7,1/28/2020,1/31/2020,1/31/2020,20,6709,WAL-MART DC 6070A-ASM DIS,220 WAL-MART DRIVE,,SHELBY,NC,28150,USA,,J B HUNT
SLF940,JF2015,BE96351-001,JF394-20200128,23011,1109352925,1,JF68357WMFL,,,555503652,40,10,4,4.06,35,MICKEY STRIPES HOODED TOWEL,12,,1,1/28/2020,1/31/2020,1/31/2020,20,6809,WAL-MART DC 6080A-ASM DIS,300 VETERANS DRIVE,,TOBYHANNA,PA,18466,USA,,J B HUNT
SLF940,JF2015,BE96351-001,JF394-20200128,23011,1109352925,2,JF68358WMFL,,,555503656,288,72,4,29.232,252,SPIDERMAN FACE ALTERNATIVE HOODED TOWEL,12,,2,1/28/2020,1/31/2020,1/31/2020,20,6809,WAL-MART DC 6080A-ASM DIS,300 VETERANS DRIVE,,TOBYHANNA,PA,18466,USA,,J B HUNT
SLF940,JF2015,BE96351-001,JF394-20200128,23011,1109352925,3,JF35668WMFL,,,564331437,92,23,4,9.338,115,MINNIE CLASSIC HOODED TOWEL,12,,3,1/28/2020,1/31/2020,1/31/2020,20,6809,WAL-MART DC 6080A-ASM DIS,300 VETERANS DRIVE,,TOBYHANNA,PA,18466,USA,,J B HUNT
SLF940,JF2015,BE96351-001,JF394-20200128,23011,1109352925,4,JF35672WMFL,,,564331438,44,11,4,1.243,55,MICKEY CLASSIC HAND TOWEL,12,,4,1/28/2020,1/31/2020,1/31/2020,20,6809,WAL-MART DC 6080A-ASM DIS,300 VETERANS DRIVE,,TOBYHANNA,PA,18466,USA,,J B HUNT
SLF940,JF2015,BE96351-001,JF394-20200128,23011,1109352925,5,JF35671WMFL,,,564334102,36,6,6,3.114,30,MICKEY CLASSIC BATH TOWEL,12,,5,1/28/2020,1/31/2020,1/31/2020,20,6809,WAL-MART DC 6080A-ASM DIS,300 VETERANS DRIVE,,TOBYHANNA,PA,18466,USA,,J B HUNT
SLF940,JF2015,BE96351-001,JF394-20200128,23011,1109352925,6,JF31984WMFL,,,566073660,88,22,4,9.35,88.22,SPIDERMAN 2PC BATH SET,12,,6,1/28/2020,1/31/2020,1/31/2020,20,6809,WAL-MART DC 6080A-ASM DIS,300 VETERANS DRIVE,,TOBYHANNA,PA,18466,USA,,J B HUNT
SLF940,JF2015,BE96351-001,JF394-20200128,23011,1109352925,7,JF68745WMFL,,,568575459,96,24,4,10.992,73.92,JOJO WOW UNICORN HOODED TOWEL,12,,7,1/28/2020,1/31/2020,1/31/2020,20,6809,WAL-MART DC 6080A-ASM DIS,300 VETERANS DRIVE,,TOBYHANNA,PA,18466,USA,,J B HUNT
SLF940,JF2015,BE96351-001,JF394-20200128,23011,1109352925,8,JF68471WMFL,,,575499141,80,20,4,8.38,28.8,TOY STORY HOODED TOWEL,12,,8,1/28/2020,1/31/2020,1/31/2020,20,6809,WAL-MART DC 6080A-ASM DIS,300 VETERANS DRIVE,,TOBYHANNA,PA,18466,USA,,J B HUNT
SLF940,JF2015,BE96351-001,JF394-20200128,23011,1109352925,9,JF37262WMFL,,,575950672,176,44,4,18.7,175.56,FROZEN MODDULAR 2PC BATH SET,12,,9,1/28/2020,1/31/2020,1/31/2020,20,6809,WAL-MART DC 6080A-ASM DIS,300 VETERANS DRIVE,,TOBYHANNA,PA,18466,USA,,J B HUNT
SLF940,JF2015,BE96351-001,JF394-20200128,23011,1109352925,10,JF68484WMFL,,,575950675,52,13,4,5.447,42.12,FROZEN 2 OLAF HOODED BATH TOWE,12,,10,1/28/2020,1/31/2020,1/31/2020,20,6809,WAL-MART DC 6080A-ASM DIS,300 VETERANS DRIVE,,TOBYHANNA,PA,18466,USA,,J B HUNT
SLF940,JF2015,BE96351-001,JF394-20200128,23011,1109352925,11,JF68486WMFL,,,575950677,200,50,4,20.95,162,FROZEN 2 ELSA HOODED BATH TOWE,12,,11,1/28/2020,1/31/2020,1/31/2020,20,6809,WAL-MART DC 6080A-ASM DIS,300 VETERANS DRIVE,,TOBYHANNA,PA,18466,USA,,J B HUNT
SLF940,JF2015,BE96351-001,JF394-20200128,23011,1109352925,12,JF68485WMFL,,,575950678,40,10,4,4.19,32.4,FROZEN 2 ANNA HOODED BATH TOWE,12,,12,1/28/2020,1/31/2020,1/31/2020,20,6809,WAL-MART DC 6080A-ASM DIS,300 VETERANS DRIVE,,TOBYHANNA,PA,18466,USA,,J B HUNT
SLF940,JF2015,BE96353-001,JF394-20200128,23011,5059382832,1,JF68357WMFL,,,555503652,40,10,4,4.06,35,MICKEY STRIPES HOODED TOWEL,11,,1,1/28/2020,1/31/2020,1/31/2020,20,6929,WAL-MART DC 6092A-ASM DIS,3110 ILLINOIS HWY 89,,SPRING VALLEY,IL,61362,USA,,J B HUNT
SLF940,JF2015,BE96353-001,JF394-20200128,23011,5059382832,2,JF68358WMFL,,,555503656,80,20,4,8.12,70,SPIDERMAN FACE ALTERNATIVE HOODED TOWEL,11,,2,1/28/2020,1/31/2020,1/31/2020,20,6929,WAL-MART DC 6092A-ASM DIS,3110 ILLINOIS HWY 89,,SPRING VALLEY,IL,61362,USA,,J B HUNT
SLF940,JF2015,BE96353-001,JF394-20200128,23011,5059382832,3,JF35668WMFL,,,564331437,40,10,4,4.06,50,MINNIE CLASSIC HOODED TOWEL,11,,3,1/28/2020,1/31/2020,1/31/2020,20,6929,WAL-MART DC 6092A-ASM DIS,3110 ILLINOIS HWY 89,,SPRING VALLEY,IL,61362,USA,,J B HUNT
SLF940,JF2015,BE96353-001,JF394-20200128,23011,5059382832,4,JF35672WMFL,,,564331438,16,4,4,0.452,20,MICKEY CLASSIC HAND TOWEL,11,,4,1/28/2020,1/31/2020,1/31/2020,20,6929,WAL-MART DC 6092A-ASM DIS,3110 ILLINOIS HWY 89,,SPRING VALLEY,IL,61362,USA,,J B HUNT
SLF940,JF2015,BE96353-001,JF394-20200128,23011,5059382832,5,JF35671WMFL,,,564334102,24,4,6,2.076,20,MICKEY CLASSIC BATH TOWEL,11,,5,1/28/2020,1/31/2020,1/31/2020,20,6929,WAL-MART DC 6092A-ASM DIS,3110 ILLINOIS HWY 89,,SPRING VALLEY,IL,61362,USA,,J B HUNT
SLF940,JF2015,BE96353-001,JF394-20200128,23011,5059382832,6,JF31984WMFL,,,566073660,88,22,4,9.35,88.22,SPIDERMAN 2PC BATH SET,11,,6,1/28/2020,1/31/2020,1/31/2020,20,6929,WAL-MART DC 6092A-ASM DIS,3110 ILLINOIS HWY 89,,SPRING VALLEY,IL,61362,USA,,J B HUNT
SLF940,JF2015,BE96353-001,JF394-20200128,23011,5059382832,7,JF68745WMFL,,,568575459,76,19,4,8.702,58.52,JOJO WOW UNICORN HOODED TOWEL,11,,7,1/28/2020,1/31/2020,1/31/2020,20,6929,WAL-MART DC 6092A-ASM DIS,3110 ILLINOIS HWY 89,,SPRING VALLEY,IL,61362,USA,,J B HUNT
SLF940,JF2015,BE96353-001,JF394-20200128,23011,5059382832,8,JF68471WMFL,,,575499141,40,10,4,4.19,14.4,TOY STORY HOODED TOWEL,11,,8,1/28/2020,1/31/2020,1/31/2020,20,6929,WAL-MART DC 6092A-ASM DIS,3110 ILLINOIS HWY 89,,SPRING VALLEY,IL,61362,USA,,J B HUNT
SLF940,JF2015,BE96353-001,JF394-20200128,23011,5059382832,9,JF37262WMFL,,,575950672,88,22,4,9.35,87.78,FROZEN MODDULAR 2PC BATH SET,11,,9,1/28/2020,1/31/2020,1/31/2020,20,6929,WAL-MART DC 6092A-ASM DIS,3110 ILLINOIS HWY 89,,SPRING VALLEY,IL,61362,USA,,J B HUNT
SLF940,JF2015,BE96353-001,JF394-20200128,23011,5059382832,10,JF68484WMFL,,,575950675,80,20,4,8.38,64.8,FROZEN 2 OLAF HOODED BATH TOWE,11,,10,1/28/2020,1/31/2020,1/31/2020,20,6929,WAL-MART DC 6092A-ASM DIS,3110 ILLINOIS HWY 89,,SPRING VALLEY,IL,61362,USA,,J B HUNT
SLF940,JF2015,BE96353-001,JF394-20200128,23011,5059382832,11,JF68486WMFL,,,575950677,120,30,4,12.57,97.2,FROZEN 2 ELSA HOODED BATH TOWE,11,,11,1/28/2020,1/31/2020,1/31/2020,20,6929,WAL-MART DC 6092A-ASM DIS,3110 ILLINOIS HWY 89,,SPRING VALLEY,IL,61362,USA,,J B HUNT
SLF940,JF2015,BE96354-001,JF394-20200128,23011,2859312953,1,JF35671WMFL,,,564334102,12,2,6,1.038,10,MICKEY CLASSIC BATH TOWEL,7,,1,1/28/2020,1/31/2020,1/31/2020,20,6949,WAL-MART DC 6094A-ASM DIS,5841 SW REGIONAL AIRPORT BLVD,,BENTONVILLE,AR,72712,USA,,J B HUNT
SLF940,JF2015,BE96354-001,JF394-20200128,23011,2859312953,2,JF31984WMFL,,,566073660,44,11,4,4.675,44.11,SPIDERMAN 2PC BATH SET,7,,2,1/28/2020,1/31/2020,1/31/2020,20,6949,WAL-MART DC 6094A-ASM DIS,5841 SW REGIONAL AIRPORT BLVD,,BENTONVILLE,AR,72712,USA,,J B HUNT
SLF940,JF2015,BE96354-001,JF394-20200128,23011,2859312953,3,JF68745WMFL,,,568575459,36,9,4,4.122,27.72,JOJO WOW UNICORN HOODED TOWEL,7,,3,1/28/2020,1/31/2020,1/31/2020,20,6949,WAL-MART DC 6094A-ASM DIS,5841 SW REGIONAL AIRPORT BLVD,,BENTONVILLE,AR,72712,USA,,J B HUNT
SLF940,JF2015,BE96354-001,JF394-20200128,23011,2859312953,4,JF68054WMFL,,,573492459,8,2,4,0.838,2.88,LION KING HOODED TOWEL,7,,4,1/28/2020,1/31/2020,1/31/2020,20,6949,WAL-MART DC 6094A-ASM DIS,5841 SW REGIONAL AIRPORT BLVD,,BENTONVILLE,AR,72712,USA,,J B HUNT
SLF940,JF2015,BE96354-001,JF394-20200128,23011,2859312953,5,JF37262WMFL,,,575950672,52,13,4,5.525,51.87,FROZEN MODDULAR 2PC BATH SET,7,,5,1/28/2020,1/31/2020,1/31/2020,20,6949,WAL-MART DC 6094A-ASM DIS,5841 SW REGIONAL AIRPORT BLVD,,BENTONVILLE,AR,72712,USA,,J B HUNT
SLF940,JF2015,BE96354-001,JF394-20200128,23011,2859312953,6,JF68486WMFL,,,575950677,80,20,4,8.38,64.8,FROZEN 2 ELSA HOODED BATH TOWE,7,,6,1/28/2020,1/31/2020,1/31/2020,20,6949,WAL-MART DC 6094A-ASM DIS,5841 SW REGIONAL AIRPORT BLVD,,BENTONVILLE,AR,72712,USA,,J B HUNT
SLF940,JF2015,BE96354-001,JF394-20200128,23011,2859312953,7,JF68485WMFL,,,575950678,40,10,4,4.19,32.4,FROZEN 2 ANNA HOODED BATH TOWE,7,,7,1/28/2020,1/31/2020,1/31/2020,20,6949,WAL-MART DC 6094A-ASM DIS,5841 SW REGIONAL AIRPORT BLVD,,BENTONVILLE,AR,72712,USA,,J B HUNT
SLF940,JF2015,BE96355-001,JF394-20200128,23011,4509382805,1,JF68358WMFL,,,555503656,56,14,4,5.684,49,SPIDERMAN FACE ALTERNATIVE HOODED TOWEL,7,,1,1/28/2020,1/31/2020,1/31/2020,20,7269,WAL-MART DC 7026A-ASM DIS,945 NORTH STATE ROAD 138,,GRANTSVILLE,UT,84029,USA,,J B HUNT
SLF940,JF2015,BE96355-001,JF394-20200128,23011,4509382805,2,JF35671WMFL,,,564334102,12,2,6,1.038,10,MICKEY CLASSIC BATH TOWEL,7,,2,1/28/2020,1/31/2020,1/31/2020,20,7269,WAL-MART DC 7026A-ASM DIS,945 NORTH STATE ROAD 138,,GRANTSVILLE,UT,84029,USA,,J B HUNT
SLF940,JF2015,BE96355-001,JF394-20200128,23011,4509382805,3,JF31984WMFL,,,566073660,56,14,4,5.95,56.14,SPIDERMAN 2PC BATH SET,7,,3,1/28/2020,1/31/2020,1/31/2020,20,7269,WAL-MART DC 7026A-ASM DIS,945 NORTH STATE ROAD 138,,GRANTSVILLE,UT,84029,USA,,J B HUNT
SLF940,JF2015,BE96355-001,JF394-20200128,23011,4509382805,4,JF68745WMFL,,,568575459,40,10,4,4.58,30.8,JOJO WOW UNICORN HOODED TOWEL,7,,4,1/28/2020,1/31/2020,1/31/2020,20,7269,WAL-MART DC 7026A-ASM DIS,945 NORTH STATE ROAD 138,,GRANTSVILLE,UT,84029,USA,,J B HUNT
SLF940,JF2015,BE96355-001,JF394-20200128,23011,4509382805,5,JF37262WMFL,,,575950672,44,11,4,4.675,43.89,FROZEN MODDULAR 2PC BATH SET,7,,5,1/28/2020,1/31/2020,1/31/2020,20,7269,WAL-MART DC 7026A-ASM DIS,945 NORTH STATE ROAD 138,,GRANTSVILLE,UT,84029,USA,,J B HUNT
SLF940,JF2015,BE96355-001,JF394-20200128,23011,4509382805,6,JF68484WMFL,,,575950675,48,12,4,5.028,38.88,FROZEN 2 OLAF HOODED BATH TOWE,7,,6,1/28/2020,1/31/2020,1/31/2020,20,7269,WAL-MART DC 7026A-ASM DIS,945 NORTH STATE ROAD 138,,GRANTSVILLE,UT,84029,USA,,J B HUNT
SLF940,JF2015,BE96355-001,JF394-20200128,23011,4509382805,7,JF68486WMFL,,,575950677,120,30,4,12.57,97.2,FROZEN 2 ELSA HOODED BATH TOWE,7,,7,1/28/2020,1/31/2020,1/31/2020,20,7269,WAL-MART DC 7026A-ASM DIS,945 NORTH STATE ROAD 138,,GRANTSVILLE,UT,84029,USA,,J B HUNT
SLF940,JF2015,BE96357-001,JF394-20200128,23011,4809382966,1,JF68357WMFL,,,555503652,44,11,4,4.466,38.5,MICKEY STRIPES HOODED TOWEL,10,,1,1/28/2020,1/31/2020,1/31/2020,20,7339,WAL-MART DC 7033A-ASM DIS,21101 JOHNSON ROAD,,APPLE VALLEY,CA,92307,USA,,J B HUNT
SLF940,JF2015,BE96357-001,JF394-20200128,23011,4809382966,2,JF68358WMFL,,,555503656,148,37,4,15.022,129.5,SPIDERMAN FACE ALTERNATIVE HOODED TOWEL,10,,2,1/28/2020,1/31/2020,1/31/2020,20,7339,WAL-MART DC 7033A-ASM DIS,21101 JOHNSON ROAD,,APPLE VALLEY,CA,92307,USA,,J B HUNT
SLF940,JF2015,BE96357-001,JF394-20200128,23011,4809382966,3,JF35672WMFL,,,564331438,20,5,4,0.565,25,MICKEY CLASSIC HAND TOWEL,10,,3,1/28/2020,1/31/2020,1/31/2020,20,7339,WAL-MART DC 7033A-ASM DIS,21101 JOHNSON ROAD,,APPLE VALLEY,CA,92307,USA,,J B HUNT
SLF940,JF2015,BE96357-001,JF394-20200128,23011,4809382966,4,JF35671WMFL,,,564334102,48,8,6,4.152,40,MICKEY CLASSIC BATH TOWEL,10,,4,1/28/2020,1/31/2020,1/31/2020,20,7339,WAL-MART DC 7033A-ASM DIS,21101 JOHNSON ROAD,,APPLE VALLEY,CA,92307,USA,,J B HUNT
SLF940,JF2015,BE96357-001,JF394-20200128,23011,4809382966,5,JF31984WMFL,,,566073660,88,22,4,9.35,88.22,SPIDERMAN 2PC BATH SET,10,,5,1/28/2020,1/31/2020,1/31/2020,20,7339,WAL-MART DC 7033A-ASM DIS,21101 JOHNSON ROAD,,APPLE VALLEY,CA,92307,USA,,J B HUNT
SLF940,JF2015,BE96357-001,JF394-20200128,23011,4809382966,6,JF68745WMFL,,,568575459,100,25,4,11.45,77,JOJO WOW UNICORN HOODED TOWEL,10,,6,1/28/2020,1/31/2020,1/31/2020,20,7339,WAL-MART DC 7033A-ASM DIS,21101 JOHNSON ROAD,,APPLE VALLEY,CA,92307,USA,,J B HUNT
SLF940,JF2015,BE96357-001,JF394-20200128,23011,4809382966,7,JF37262WMFL,,,575950672,80,20,4,8.5,79.8,FROZEN MODDULAR 2PC BATH SET,10,,7,1/28/2020,1/31/2020,1/31/2020,20,7339,WAL-MART DC 7033A-ASM DIS,21101 JOHNSON ROAD,,APPLE VALLEY,CA,92307,USA,,J B HUNT
SLF940,JF2015,BE96357-001,JF394-20200128,23011,4809382966,8,JF68484WMFL,,,575950675,48,12,4,5.028,38.88,FROZEN 2 OLAF HOODED BATH TOWE,10,,8,1/28/2020,1/31/2020,1/31/2020,20,7339,WAL-MART DC 7033A-ASM DIS,21101 JOHNSON ROAD,,APPLE VALLEY,CA,92307,USA,,J B HUNT
SLF940,JF2015,BE96357-001,JF394-20200128,23011,4809382966,9,JF68486WMFL,,,575950677,200,50,4,20.95,162,FROZEN 2 ELSA HOODED BATH TOWE,10,,9,1/28/2020,1/31/2020,1/31/2020,20,7339,WAL-MART DC 7033A-ASM DIS,21101 JOHNSON ROAD,,APPLE VALLEY,CA,92307,USA,,J B HUNT
