HDR940,JF2015,JF202-BD51827-001,WAL-MART DC 6037A-ASM DIS,23011,6379,00022,8254185921,BD51827,001,06/20/2018,06/25/2018,06/25/2018,10,J B HUNT,WAL-MART DC 6037A-ASM DIS,2650 HWY 395 SOUTH,,HERMISTON,OR,97838
DTL940,JF2015,JF202-BD51833-001,23011,1254394258,2,JF00772WMCD,555524981,20.0000,10.000,2,4.370000,20.0000,STAR WARS CLASSIC R2D2 & C3PO FOAM RUG
DTL940,JF2015,JF202-BD51833-001,23011,1254394258,3,JF07716WMCD,564334101,12.0000,1.000,12,.796000,10.0000,MS ELEPHANT SHOWER HOOKS
HDR940,JF2015,JF202-BD51834-001,WAL-MART DC 6039A-ASM DIS,23011,6399,00022,6104185785,BD51834,001,06/20/2018,06/25/2018,06/25/2018,38,J B HUNT,WAL-MART DC 6039A-ASM DIS,1659 POTTERTOWN RD,,MIDWAY,TN,37809
DTL940,JF2015,JF202-BD51834-001,23011,6104185785,1,JF29592WMCD,551811614,10.0000,5.000,2,1.870000,26.5000,CARS 3 RACE TRACK FULL SS
DTL940,JF2015,JF202-BD51834-001,23011,6104185785,2,JF29595WMCD,551814582,6.0000,3.000,2,2.625000,7.9200,CARS 3 RACE TRACK PILLOWBUDDY
DTL940,JF2015,JF202-BD51834-001,23011,6104185785,3,JF24042WMCD,551822170,12.0000,6.000,2,2.352000,36.0000,SPIDERMAN HOMECOMING FULL SS
DTL940,JF2015,JF202-BD51834-001,23011,6104185785,4,JF28975WMCD,551826716,2.0000,1.000,2,.434000,2.8600,MOANA JOURNEY W/ MAUI FLEECE THROW
DTL940,JF2015,JF202-BD51834-001,23011,6104185785,5,JF27892WMCD,555596834,6.0000,3.000,2,1.215000,18.0000,MOANA THE JOURNEY MF FULL SS
DTL940,JF2015,JF202-BD51834-001,23011,6104185785,6,JF26818WMCD,556163725,2.0000,1.000,2,.477000,3.0000,STAR WARS CLASSIC SPACE LOGO FLC THROW
DTL940,JF2015,JF202-BD51834-001,23011,6104185785,7,JF26819WMCD,556163729,2.0000,1.000,2,.846000,5.0000,STAR WARS CLASSIC SPACE LOGO FLEECE BLKT
DTL940,JF2015,JF202-BD51834-001,23011,6104185785,8,JF25337WMCD,557556390,20.0000,10.000,2,8.460000,50.0000,MINECRAFT CREEPER 62X90 FLEECE BLANKET
DTL940,JF2015,JF202-BD51834-001,23011,6104185785,9,JF28976WMCD,557556403,2.0000,1.000,2,.891000,5.0000,MOANA JOURNEY W/ MAUI FLEECE BLANKET
DTL940,JF2015,JF202-BD51834-001,23011,6104185785,10,JF24043WMCD,557556409,18.0000,9.000,2,8.019000,45.0000,SPIDERMAN HOMECOMING FLEECE BL
DTL940,JF2015,JF202-BD51834-001,23011,6104185785,11,JF24049WMCD,563775914,24.0000,12.000,2,3.636000,51.2400,SPIDERMAN HOMECOMING TWIN SS
DTL940,JF2015,JF202-BD51834-001,23011,6104185785,12,JF26788WMCD,563775918,20.0000,10.000,2,3.540000,50.0000,STAR WARS CLASSIC SPACE LOGO TWIN SS
DTL940,JF2015,JF202-BD51834-001,23011,6104185785,13,JF29586WMCD,563775923,22.0000,11.000,2,3.817000,55.0000,CARS 3 RACETRACK TWIN SS
DTL940,JF2015,JF202-BD51834-001,23011,6104185785,14,JF27896WMCD,563775925,12.0000,6.000,2,1.872000,30.0000,MOANA THE JOURNEY MF TWIN SS
DTL940,JF2015,JF202-BD51834-001,23011,6104185785,15,JF25343WMCD,563775926,28.0000,14.000,2,4.368000,56.0000,MINECRAFT CREEPER TWIN SS
DTL940,JF2015,JF202-BD51834-001,23011,6104185785,16,JF29585WMCD,563775935,20.0000,10.000,2,17.180000,82.1000,CARS 3 RACE T/F COMF W/ SHAM
DTL940,JF2015,JF202-BD51834-001,23011,6104185785,17,JF27895WMCD,563775937,12.0000,6.000,2,9.996000,54.0000,MOANA JOURNEY T/F COMF W/SHAM
DTL940,JF2015,JF202-BD51834-001,23011,6104185785,18,JF26787WMCD,563775938,18.0000,9.000,2,15.462000,81.0000,STAR WARS CLASSIC SPACE COMF W
DTL940,JF2015,JF202-BD51834-001,23011,6104185785,19,JF25501WMCD,566449767,22.0000,11.000,2,3.894000,46.9700,SHOPKINS BETTER TOGETHER TWIN
DTL940,JF2015,JF202-BD51834-001,23011,6104185785,20,JF24337WMCD,566449768,22.0000,11.000,2,3.355000,46.7500,MINNIE BEING ME TWIN SS
DTL940,JF2015,JF202-BD51834-001,23011,6104185785,21,JF25502WMCD,566449770,12.0000,6.000,2,2.352000,32.2200,SHOPKINS BETTER TOGETHER FULL
DTL940,JF2015,JF202-BD51834-001,23011,6104185785,22,JF25918WMCD,566449772,16.0000,8.000,2,5.248000,15.8400,MINECRAFT CREEPER PILLOWBUDDY
DTL940,JF2015,JF202-BD51834-001,23011,6104185785,23,JF24338WMCD,566449773,10.0000,5.000,2,1.870000,26.5000,MINNIE BEING ME FULL SS
DTL940,JF2015,JF202-BD51834-001,23011,6104185785,24,JF25508WMCD,566449777,8.0000,4.000,2,1.316000,17.7200,BLACK PANTHER SILVER TRIBE TWI
DTL940,JF2015,JF202-BD51834-001,23011,6104185785,25,JF24339WMCD,566449778,16.0000,8.000,2,7.128000,40.0000,MINNIE BEING ME BLANKET
DTL940,JF2015,JF202-BD51834-001,23011,6104185785,26,JF24340WMCD,566449779,24.0000,12.000,2,5.208000,36.0000,MINNIE BEING ME 46X60 FLEECE T
DTL940,JF2015,JF202-BD51834-001,23011,6104185785,27,JF24336WMCD,566449780,18.0000,9.000,2,15.462000,73.8900,MINNIE BEING ME T/F COMF W/ SH
DTL940,JF2015,JF202-BD51834-001,23011,6104185785,28,JF27743WMCD,566449781,2.0000,1.000,2,.888000,5.5100,OVERWATCH LOGO BLANKET
DTL940,JF2015,JF202-BD51834-001,23011,6104185785,29,JF25504WMCD,566449783,24.0000,12.000,2,5.844000,34.3200,SHOPKINS BETTER TOGETHER THROW
DTL940,JF2015,JF202-BD51834-001,23011,6104185785,30,JF27736WMCD,566449786,6.0000,3.000,2,1.302000,9.0000,BLACK PANTHER SILVER TRIBE THR
DTL940,JF2015,JF202-BD51834-001,23011,6104185785,31,JF24334WMCD,566449787,12.0000,6.000,2,3.120000,18.0000,AVENGERS FIGHT CLUB THROW
DTL940,JF2015,JF202-BD51834-001,23011,6104185785,32,JF24333WMCD,566449788,14.0000,7.000,2,6.237000,35.0000,AVENGERS FIGHT CLUB BLANKET
DTL940,JF2015,JF202-BD51834-001,23011,6104185785,33,JF25507WMCD,566449790,6.0000,3.000,2,5.499000,24.0000,BLACK PANTHER SILVER TRIBE T/F
DTL940,JF2015,JF202-BD51834-001,23011,6104185785,34,JF25500WMCD,566449791,20.0000,10.000,2,17.180000,85.6000,SHOPKINS BETTER TOGETHER T/F COMF W/SHAM
DTL940,JF2015,JF202-BD51834-001,23011,6104185785,35,JF25503WMCD,566449792,16.0000,8.000,2,7.128000,40.0000,SHOPKINS BETTER TOGETHER BLANKET
DTL940,JF2015,JF202-BD51834-001,23011,6104185785,36,JF27740WMCD,566449793,4.0000,2.000,2,3.436000,16.4000,OVERWATCH LOGO T/F COMF W/SHAM
DTL940,JF2015,JF202-BD51834-001,23011,6104185785,37,JF24330WMCD,566449794,20.0000,10.000,2,16.800000,82.0000,MARVEL MCMP FIGHT CLUB T/F COMF W/SHAM
DTL940,JF2015,JF202-BD51834-001,23011,6104185785,38,JF29183TICD,566449795,4.0000,2.000,2,2.320000,6.0000,MOANA PUA PIG PILLOWBUDDY
HDR940,JF2015,JF202-BD51835-001,WAL-MART DC 6039A-ASM DIS,23011,6399,00007,8806919464,BD51835,001,06/20/2018,06/25/2018,06/25/2018,1,J B HUNT,WAL-MART DC 6039A-ASM DIS,1659 POTTERTOWN RD,,MIDWAY,TN,37809
DTL940,JF2015,JF202-BD51835-001,23011,8806919464,1,JF88997WMCD,565656986,16.0000,8.000,2,11.144000,64.0800,PARTY PALACE TWINKLE PLAY TENT
HDR940,JF2015,JF202-BD51836-001,WAL-MART DC 6040A-ASM DIS,23011,6409,00022,5708986004,BD51836,001,06/20/2018,06/25/2018,06/25/2018,37,J B HUNT,WAL-MART DC 6040A-ASM DIS,1010 PRODUCTION DRIVE,,HOPE MILLS,NC,28348
DTL940,JF2015,JF202-BD51836-001,23011,5708986004,1,JF25336WMCD,551568670,20.0000,10.000,2,4.770000,28.6000,MINECRAFT TNT 53X53 FLEECE THROW
DTL940,JF2015,JF202-BD51836-001,23011,5708986004,2,JF29592WMCD,551811614,12.0000,6.000,2,2.244000,31.8000,CARS 3 RACE TRACK FULL SS
DTL940,JF2015,JF202-BD51836-001,23011,5708986004,3,JF24042WMCD,551822170,16.0000,8.000,2,3.136000,48.0000,SPIDERMAN HOMECOMING FULL SS
DTL940,JF2015,JF202-BD51836-001,23011,5708986004,4,JF28975WMCD,551826716,2.0000,1.000,2,.434000,2.8600,MOANA JOURNEY W/ MAUI FLEECE THROW
DTL940,JF2015,JF202-BD51836-001,23011,5708986004,5,JF25335WMCD,551830044,2.0000,1.000,2,.355000,6.0600,MINECRAFT CREEPER FULL SS
DTL940,JF2015,JF202-BD51836-001,23011,5708986004,6,JF29495WMCD,554948933,8.0000,4.000,2,7.128000,16.0000,STAR WARS EP7 BB8 PILLOWBUDDY
DTL940,JF2015,JF202-BD51836-001,23011,5708986004,7,JF26818WMCD,556163725,2.0000,1.000,2,.477000,3.0000,STAR WARS CLASSIC SPACE LOGO FLC THROW
DTL940,JF2015,JF202-BD51836-001,23011,5708986004,8,JF29063TICD,556994591,24.0000,12.000,2,10.032000,31.6800,SPIDERMAN ULTIMATE PILLOWTIME PAL
DTL940,JF2015,JF202-BD51836-001,23011,5708986004,9,JF26816WMCD,557187946,10.0000,5.000,2,2.025000,25.0000,STAR WARS CLASSIC SPACE LOGO FULL SS
DTL940,JF2015,JF202-BD51836-001,23011,5708986004,10,JF25337WMCD,557556390,20.0000,10.000,2,8.460000,50.0000,MINECRAFT CREEPER 62X90 FLEECE BLANKET
DTL940,JF2015,JF202-BD51836-001,23011,5708986004,11,JF28976WMCD,557556403,2.0000,1.000,2,.891000,5.0000,MOANA JOURNEY W/ MAUI FLEECE BLANKET
DTL940,JF2015,JF202-BD51836-001,23011,5708986004,12,JF29593WMCD,557556406,16.0000,8.000,2,7.128000,40.0000,CARS 3 RACE TRACK FLEECE BLANK
DTL940,JF2015,JF202-BD51836-001,23011,5708986004,13,JF24043WMCD,557556409,20.0000,10.000,2,8.910000,50.0000,SPIDERMAN HOMECOMING FLEECE BL
DTL940,JF2015,JF202-BD51836-001,23011,5708986004,14,JF24049WMCD,563775914,26.0000,13.000,2,3.939000,55.5100,SPIDERMAN HOMECOMING TWIN SS
DTL940,JF2015,JF202-BD51836-001,23011,5708986004,15,JF26788WMCD,563775918,18.0000,9.000,2,3.186000,45.0000,STAR WARS CLASSIC SPACE LOGO TWIN SS
DTL940,JF2015,JF202-BD51836-001,23011,5708986004,16,JF29586WMCD,563775923,22.0000,11.000,2,3.817000,55.0000,CARS 3 RACETRACK TWIN SS
DTL940,JF2015,JF202-BD51836-001,23011,5708986004,17,JF25343WMCD,563775926,34.0000,17.000,2,5.304000,68.0000,MINECRAFT CREEPER TWIN SS
DTL940,JF2015,JF202-BD51836-001,23011,5708986004,18,JF24048WMCD,563775934,20.0000,10.000,2,17.180000,86.0000,SPIDERMAN T/F COMFORTER + SHAM
DTL940,JF2015,JF202-BD51836-001,23011,5708986004,19,JF29585WMCD,563775935,20.0000,10.000,2,17.180000,82.1000,CARS 3 RACE T/F COMF W/ SHAM
DTL940,JF2015,JF202-BD51836-001,23011,5708986004,20,JF26787WMCD,563775938,16.0000,8.000,2,13.744000,72.0000,STAR WARS CLASSIC SPACE COMF W
DTL940,JF2015,JF202-BD51836-001,23011,5708986004,21,JF25747WMCD,566449764,8.0000,4.000,2,2.680000,8.8000,MINNIE MOUSE PILLOWBUDDY
DTL940,JF2015,JF202-BD51836-001,23011,5708986004,22,JF27742WMCD,566449765,2.0000,1.000,2,.376000,5.3400,OVERWATCH LOGO FULL SS
DTL940,JF2015,JF202-BD51836-001,23011,5708986004,23,JF24338WMCD,566449773,12.0000,6.000,2,2.244000,31.8000,MINNIE BEING ME FULL SS
DTL940,JF2015,JF202-BD51836-001,23011,5708986004,24,JF24331WMCD,566449775,22.0000,11.000,2,3.432000,45.9800,MARVEL MCMP FIGHT CLUB TWIN SH
DTL940,JF2015,JF202-BD51836-001,23011,5708986004,25,JF25510WMCD,566449776,4.0000,2.000,2,.728000,12.1200,BLACK PANTHER SILVER TRIBE FUL
DTL940,JF2015,JF202-BD51836-001,23011,5708986004,26,JF24340WMCD,566449779,24.0000,12.000,2,5.208000,36.0000,MINNIE BEING ME 46X60 FLEECE T
DTL940,JF2015,JF202-BD51836-001,23011,5708986004,27,JF24336WMCD,566449780,20.0000,10.000,2,17.180000,82.1000,MINNIE BEING ME T/F COMF W/ SH
DTL940,JF2015,JF202-BD51836-001,23011,5708986004,28,JF27743WMCD,566449781,2.0000,1.000,2,.888000,5.5100,OVERWATCH LOGO BLANKET
DTL940,JF2015,JF202-BD51836-001,23011,5708986004,29,JF27735WMCD,566449785,6.0000,3.000,2,2.673000,15.0000,BLACK PANTHER SILVER TRIBE BLA
DTL940,JF2015,JF202-BD51836-001,23011,5708986004,30,JF27736WMCD,566449786,16.0000,8.000,2,3.472000,24.0000,BLACK PANTHER SILVER TRIBE THR
DTL940,JF2015,JF202-BD51836-001,23011,5708986004,31,JF24334WMCD,566449787,12.0000,6.000,2,3.120000,18.0000,AVENGERS FIGHT CLUB THROW
DTL940,JF2015,JF202-BD51836-001,23011,5708986004,32,JF25500WMCD,566449791,20.0000,10.000,2,17.180000,85.6000,SHOPKINS BETTER TOGETHER T/F COMF W/SHAM
DTL940,JF2015,JF202-BD51836-001,23011,5708986004,33,JF25503WMCD,566449792,16.0000,8.000,2,7.128000,40.0000,SHOPKINS BETTER TOGETHER BLANKET
DTL940,JF2015,JF202-BD51836-001,23011,5708986004,34,JF27740WMCD,566449793,2.0000,1.000,2,1.718000,8.2000,OVERWATCH LOGO T/F COMF W/SHAM
DTL940,JF2015,JF202-BD51836-001,23011,5708986004,35,JF24330WMCD,566449794,20.0000,10.000,2,16.800000,82.0000,MARVEL MCMP FIGHT CLUB T/F COMF W/SHAM
DTL940,JF2015,JF202-BD51836-001,23011,5708986004,36,JF29183TICD,566449795,2.0000,1.000,2,1.160000,3.0000,MOANA PUA PIG PILLOWBUDDY
DTL940,JF2015,JF202-BD51836-001,23011,5708986004,37,JF25505WMCD,566592306,10.0000,5.000,2,5.265000,14.7000,ASST SHOPKINS PILLOWBUDDY
HDR940,JF2015,JF202-BD51837-001,WAL-MART DC 6040A-ASM DIS,23011,6409,00079,6907297563,BD51837,001,06/20/2018,06/25/2018,06/25/2018,1,J B HUNT,WAL-MART DC 6040A-ASM DIS,1010 PRODUCTION DRIVE,,HOPE MILLS,NC,28348
DTL940,JF2015,JF202-BD51837-001,23011,6907297563,1,JF24875WMCD,555493402,1.0000,1.000,1,.416000,3.0000,TMNT IN YOUR FACE MF 4PC TODDLER BED SET
HDR940,JF2015,JF202-BD51838-001,WAL-MART DC 6040A-ASM DIS,23011,6409,00020,8509174350,BD51838,001,06/20/2018,06/25/2018,06/25/2018,12,J B HUNT,WAL-MART DC 6040A-ASM DIS,1010 PRODUCTION DRIVE,,HOPE MILLS,NC,28348
DTL940,JF2015,JF202-BD51838-001,23011,8509174350,1,JF09313WMCD,553284813,6.0000,1.000,6,1.760000,8.0000,FRET PLASTIC WASTEBASKET
DTL940,JF2015,JF202-BD51838-001,23011,8509174350,2,JF09314WMCD,553284814,6.0000,1.000,6,.925000,6.0000,FRET LOTION PUMP CERAMIC
