HDR940,JF2015,JF208-BD51958-001,WAL-MART DC 7033G-GENERAL,23011,7332,00022,7808830018,BD51958,001,06/21/2018,06/21/2018,06/26/2018,3,J B HUNT,WAL-MART DC 7033G-GENERAL,21101 JOHNSON ROAD,,APPLE VALLEY,CA,92307
DTL940,JF2015,JF208-BD51958-001,23011,7808830018,1,JF27892WMCD,555596834,4.0000,2.000,2,.810000,12.0000,MOANA THE JOURNEY MF FULL SS
DTL940,JF2015,JF208-BD51958-001,23011,7808830018,2,JF27895WMCD,563775937,4.0000,2.000,2,3.332000,18.0000,MOANA JOURNEY T/F COMF W/SHAM
DTL940,JF2015,JF208-BD51958-001,23011,7808830018,3,JF25505WMCD,566592306,8.0000,4.000,2,4.212000,11.7600,ASST SHOPKINS PILLOWBUDDY
HDR940,JF2015,JF208-BD51959-001,WAL-MART DC 7039G-GENERAL,23011,7392,00022,8958830009,BD51959,001,06/21/2018,06/26/2018,06/26/2018,10,J B HUNT,WAL-MART DC 7039G-GENERAL,111 DISTRIBUTION WAY,,BEAVER DAM,WI,53916
DTL940,JF2015,JF208-BD51959-001,23011,8958830009,1,JF29592WMCD,551811614,4.0000,2.000,2,.748000,10.6000,CARS 3 RACE TRACK FULL SS
DTL940,JF2015,JF208-BD51959-001,23011,8958830009,2,JF27892WMCD,555596834,2.0000,1.000,2,.405000,6.0000,MOANA THE JOURNEY MF FULL SS
DTL940,JF2015,JF208-BD51959-001,23011,8958830009,3,JF26816WMCD,557187946,8.0000,4.000,2,1.620000,20.0000,STAR WARS CLASSIC SPACE LOGO FULL SS
DTL940,JF2015,JF208-BD51959-001,23011,8958830009,4,JF29585WMCD,563775935,2.0000,1.000,2,1.718000,8.2100,CARS 3 RACE T/F COMF W/ SHAM
DTL940,JF2015,JF208-BD51959-001,23011,8958830009,5,JF27895WMCD,563775937,2.0000,1.000,2,1.666000,9.0000,MOANA JOURNEY T/F COMF W/SHAM
DTL940,JF2015,JF208-BD51959-001,23011,8958830009,6,JF25342WMCD,563775942,2.0000,1.000,2,1.666000,8.0000,MINECRAFT T/F COMFORTER + SHAM
DTL940,JF2015,JF208-BD51959-001,23011,8958830009,7,JF24332WMCD,566449769,8.0000,4.000,2,1.504000,21.3600,MARVEL MCMP FIGHT CLUB FULL SS
DTL940,JF2015,JF208-BD51959-001,23011,8958830009,8,JF24338WOCD,566449773,8.0000,4.000,2,,21.2000,MINNIE BEING ME FULL SS
DTL940,JF2015,JF208-BD51959-001,23011,8958830009,9,JF24336WOCD,566449780,4.0000,2.000,2,,16.4200,MINNIE BEING ME T/F COMF W/ SHAM
DTL940,JF2015,JF208-BD51959-001,23011,8958830009,10,JF24330WMCD,566449794,4.0000,2.000,2,3.360000,16.4000,MARVEL MCMP FIGHT CLUB T/F COMF W/SHAM
